fid,objectid,poi_id,kategorie,name,anzahl_pp,markierung,sicherheit,dach,signalisation,bemerkung,gebuehr,oeffentlicher_grund,objid,bezeichnun,name_2,entstehung
"713","7571",vap7571,Zweirad,Beide,"34",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"714","7579",vap7579,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"715","104334",vap104334,Zweirad,Beide,"84",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"716","239",vap239,Zweirad,Beide,"27",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"717","2700",vap2700,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"718","3016",vap3016,Zweirad,Beide,"19",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"719","237",vap237,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"720","92",vap92,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"721","78",vap78,Zweirad,Beide,"48",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"722","3412",vap3412,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"723","2562",vap2562,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"724","13810",vap13810,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"725","13811",vap13811,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"726","1734",vap1734,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"727","12816",vap12816,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"728","104548",vap104548,Zweirad,Beide,"44",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"729","12803",vap12803,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"730","104722",vap104722,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"731","104546",vap104546,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"732","100976",vap100976,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"733","1934",vap1934,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"734","104820",vap104820,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"735","105079",vap105079,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"736","1935",vap1935,Zweirad,Motorrad,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"737","7180",vap7180,Zweirad,Motorrad,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"738","14449",vap14449,Zweirad,Motorrad,"9",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"739","104564",vap104564,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"740","5584",vap5584,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"741","1422",vap1422,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"742","66",vap66,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"743","1421",vap1421,Zweirad,Beide,"36",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"744","14453",vap14453,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"745","14758",vap14758,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"746","7664",vap7664,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"747","1730",vap1730,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"748","1731",vap1731,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"749","14759",vap14759,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"750","14760",vap14760,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"751","329",vap329,Zweirad,Beide,"28",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"752","88",vap88,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"753","1738",vap1738,Zweirad,Beide,"30",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"754","1739",vap1739,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"755","7582",vap7582,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"756","95",vap95,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"757","1742",vap1742,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"758","12531",vap12531,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"759","67",vap67,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"760","71",vap71,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"761","75",vap75,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"762","7583",vap7583,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"763","7665",vap7665,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"764","7666",vap7666,Zweirad,Beide,"40",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"765","86",vap86,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"766","1420",vap1420,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"767","1736",vap1736,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"768","3573",vap3573,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"769","77",vap77,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"770","104560",vap104560,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"771","104562",vap104562,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"772","104563",vap104563,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"773","104742",vap104742,Zweirad,Velo,"5",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"774","104740",vap104740,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"775","104739",vap104739,Zweirad,Velo,"33",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"776","104330",vap104330,Zweirad,Velo,"5",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"777","104741",vap104741,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"778","5252",vap5252,Zweirad,Motorrad,"6",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"779","424",vap424,Zweirad,Motorrad,"3",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"780","9927",vap9927,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"781","426",vap426,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"782","7563",vap7563,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"783","3564",vap3564,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"784","420",vap420,Zweirad,Beide,"30",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"785","3450",vap3450,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"786","421",vap421,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"787","12176",vap12176,Zweirad,Beide,"13",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"788","3563",vap3563,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"789","105110",vap105110,Zweirad,Beide,"9",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"790","104345",vap104345,Zweirad,Velo,"23",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"791","104762",vap104762,Zweirad,Velo,"3",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"792","104341",vap104341,Zweirad,Velo,"56",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"793","104761",vap104761,Zweirad,Velo,"24",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"794","11207",vap11207,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"795","104337",vap104337,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"796","104338",vap104338,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"797","16688",vap16688,Zweirad,Beide,"40",,,,,,"0",öffentlicher Grund,"2",Kreis 4,4,"1"
"798","2570",vap2570,Zweirad,Velo,"36",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"799","2569",vap2569,Zweirad,Velo,"36",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"800","20978",vap20978,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"801","20977",vap20977,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"802","13124",vap13124,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"803","101296",vap101296,Zweirad,Velo,"76",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"804","105069",vap105069,Zweirad,Velo,"30",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"805","574",vap574,Zweirad,Velo,"150",,,,,"Velostation Nord, Landesmuseum",gebührenpflichtig,öffentlicher Grund,"3",Kreis 1,1,"4"
"806","105089",vap105089,Zweirad,Velo,"22",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"807","7661",vap7661,Zweirad,Velo,"48",,,,,genau vor Haupteingang,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"808","3336",vap3336,Zweirad,Velo,"26",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"809","153",vap153,Zweirad,Velo,"28",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"810","105090",vap105090,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"811","105083",vap105083,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"812","15732",vap15732,Zweirad,Velo,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"813","2057",vap2057,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"814","8971",vap8971,Zweirad,Velo,"40",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"815","11837",vap11837,Zweirad,Velo,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"816","11836",vap11836,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"817","11835",vap11835,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"818","7371",vap7371,Zweirad,Velo,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"819","7321",vap7321,Zweirad,Velo,"5",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"820","7322",vap7322,Zweirad,Velo,"7",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"821","295",vap295,Zweirad,Velo,"18",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"822","12207",vap12207,Zweirad,Velo,"18",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"823","286",vap286,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"824","157",vap157,Zweirad,Motorrad,"19",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"825","16684",vap16684,Zweirad,Motorrad,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"826","260",vap260,Zweirad,Motorrad,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"827","3440",vap3440,Zweirad,Motorrad,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"828","12202",vap12202,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"829","288",vap288,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"830","12205",vap12205,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"831","12206",vap12206,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"832","5891",vap5891,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"833","3028",vap3028,Zweirad,Beide,"11",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"834","8972",vap8972,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"835","8973",vap8973,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"836","8974",vap8974,Zweirad,Beide,"32",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"837","8975",vap8975,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"838","2058",vap2058,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"839","2051",vap2051,Zweirad,Beide,"44",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"840","8978",vap8978,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"841","7660",vap7660,Zweirad,Beide,"60",,,,,"auf Platz, Seite Bhf","0",öffentlicher Grund,"3",Kreis 1,1,"4"
"842","156",vap156,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"843","8979",vap8979,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"844","275",vap275,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"845","3030",vap3030,Zweirad,Beide,"30",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"846","8980",vap8980,Zweirad,Beide,"50",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"847","3467",vap3467,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"848","8982",vap8982,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"849","158",vap158,Zweirad,Beide,"31",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"850","2059",vap2059,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"851","8952",vap8952,Zweirad,Beide,"30",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"852","8955",vap8955,Zweirad,Beide,"17",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"853","3026",vap3026,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"854","265",vap265,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"855","266",vap266,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"856","3558",vap3558,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"857","261",vap261,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"858","259",vap259,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"859","7281",vap7281,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"860","15409",vap15409,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"861","269",vap269,Zweirad,Beide,"11",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"862","15411",vap15411,Zweirad,Beide,"28",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"863","20984",vap20984,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"864","20985",vap20985,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"865","21290",vap21290,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"866","21291",vap21291,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"867","21292",vap21292,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"868","21293",vap21293,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"869","21296",vap21296,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"870","21297",vap21297,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"871","21298",vap21298,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"872","272",vap272,Zweirad,Beide,"36",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"873","2055",vap2055,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"874","2060",vap2060,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"875","148",vap148,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"876","5894",vap5894,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"877","3335",vap3335,Zweirad,Beide,"30",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"878","17961",vap17961,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"879","8985",vap8985,Zweirad,Beide,"40",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"880","8986",vap8986,Zweirad,Beide,"7",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"881","8988",vap8988,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"882","287",vap287,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"883","268",vap268,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"884","147",vap147,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"885","17318",vap17318,Zweirad,Beide,"80",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"886","3550",vap3550,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"887","3551",vap3551,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"888","7578",vap7578,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"889","7662",vap7662,Zweirad,Beide,"64",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"890","7663",vap7663,Zweirad,Beide,"76",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"891","146",vap146,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"892","2053",vap2053,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"893","145",vap145,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"894","280",vap280,Zweirad,Beide,"15",,,,,nur teilweise Bügel,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"895","289",vap289,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"896","290",vap290,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"897","9305",vap9305,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"898","9306",vap9306,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"899","9307",vap9307,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"900","13812",vap13812,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"901","13813",vap13813,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"902","14119",vap14119,Zweirad,Beide,"48",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"903","20007",vap20007,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"904","20008",vap20008,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"905","20009",vap20009,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"906","3542",vap3542,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"907","105075",vap105075,Zweirad,Beide,"30",,,,,24 Velo- und 6 Motorradabstellplätze,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"908","104540",vap104540,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"909","2571",vap2571,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"910","104557",vap104557,Zweirad,Velo,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"911","104542",vap104542,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"912","104558",vap104558,Zweirad,Velo,"5",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"913","104559",vap104559,Zweirad,Velo,"3",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"914","104",vap104,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"915","106",vap106,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"916","104556",vap104556,Zweirad,Beide,"10",,,,,nur für Besucher brandschenkestrasse 24,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"917","104541",vap104541,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"918","3541",vap3541,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"919","20651",vap20651,Zweirad,Velo,"15",,,,,beim Theater,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"920","9311",vap9311,Zweirad,Velo,"64",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"921","9309",vap9309,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"922","9308",vap9308,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"923","1922",vap1922,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"924","1615",vap1615,Zweirad,Velo,"18",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"925","100004",vap100004,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"926","7323",vap7323,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"927","9300",vap9300,Zweirad,Velo,"18",,,,,Im Parkhaus,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"928","9301",vap9301,Zweirad,Velo,"28",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"929","9579",vap9579,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"930","104569",vap104569,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"931","3843",vap3843,Zweirad,Velo,"26",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"932","11939",vap11939,Zweirad,Velo,"64",,,,,"unterhalb der Polyterrasse, ETH Zürich","0",öffentlicher Grund,"3",Kreis 1,1,"4"
"933","13487",vap13487,Zweirad,Velo,"15",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"934","13482",vap13482,Zweirad,Velo,"26",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"935","8957",vap8957,Zweirad,Velo,"14",,,,,bei Pestalozzibibliothek,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"936","3468",vap3468,Zweirad,Velo,"38",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"937","40",vap40,Zweirad,Velo,"210",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"938","7334",vap7334,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"939","2902",vap2902,Zweirad,Motorrad,"4",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"940","3842",vap3842,Zweirad,Motorrad,"6",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"941","11940",vap11940,Zweirad,Motorrad,"6",,,,,"unterhalb der Polyterrasse, ETH Zürich","0",öffentlicher Grund,"3",Kreis 1,1,"4"
"942","3409",vap3409,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"943","772",vap772,Zweirad,Beide,"14",,,,,vis a vis Terrasse,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"944","7328",vap7328,Zweirad,Beide,"38",,,,,Spitz Utoquai,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"945","7329",vap7329,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"946","9297",vap9297,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"947","7658",vap7658,Zweirad,Beide,"26",,,,,Sechseläutenplatz,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"948","7657",vap7657,Zweirad,Beide,"12",,,,,Sechseläutenplatz,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
"949","661",vap661,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"3",Kreis 1,1,"4"
